CustomerID,Austria,Belgium,Finland,France,Germany,Italy,Norway,Portugal,Spain,Switzerland,United Kingdom,balance,max_spent,mean_spent,min_spent,n_orders,time_between_orders,total_items,total_items_returned,total_refunded,total_spent
13584,0,0,0,0,0,0,0,0,0,0,1,-0.594919850428,-0.783006467865,-0.878616488539,-0.381763327341,-0.695840379261,1.1351113555,-0.588376889328,0.177631684419,0.250957219095,-0.597285609672
13588,0,0,0,0,0,0,0,0,0,0,1,0.173810726466,0.488750824915,0.389642477794,-0.76077465257,0.146171372573,-0.786125999553,0.804724118944,0.0602618586963,0.0454246203431,0.171836414306
13589,0,0,0,0,0,0,0,0,0,0,1,-0.506291136772,-0.456527422183,-0.198822284558,0.518255490257,-0.695840379261,1.1351113555,-0.560082125719,0.177631684419,0.250957219095,-0.509143685638
13590,0,0,0,0,0,0,0,0,0,0,1,0.0884765948914,-0.0207843410137,-0.0569530638718,-0.76077465257,0.426841956517,-0.891428718118,0.327458032777,0.138508409178,0.183607553967,0.0838691319666
13591,0,0,0,0,0,0,0,0,0,0,1,0.0106830461704,0.460780699369,1.30077578579,1.9602817957,-0.415169795317,-0.818361525644,-0.183928209507,0.177631684419,0.250957219095,0.00499103753554
13592,0,0,0,0,0,0,0,0,0,0,1,-0.452705034431,-0.607326659637,-0.705861847318,-0.411040887576,-0.134499211372,-1.03111599785,-0.503908697966,0.177631684419,0.250957219095,-0.455851902794
13593,0,0,0,0,0,0,0,0,0,0,1,-0.110592695647,-0.296951918204,-0.482352991489,-0.76077465257,0.707512540462,-0.85220882804,-0.299603860732,-0.291847618471,-0.292484906418,-0.103419749467
13599,0,0,0,0,0,0,0,0,0,0,1,1.20682339959,0.713641447747,-0.325876531402,-0.76077465257,3.79488896385,-1.02743193772,1.23164216987,-1.73940880238,-0.657682659567,1.21495822449
13600,0,0,0,0,0,0,0,0,0,0,1,-0.57470678996,-0.708548197857,-0.723579584765,-0.176501014127,-0.695840379261,1.1351113555,-0.46895634292,0.177631684419,0.250957219095,-0.577183568621
13601,0,0,0,0,0,0,0,0,0,0,1,-0.372937881647,0.0347021317213,0.824015193022,1.872449115,-0.695840379261,1.1351113555,-0.292114070365,0.177631684419,0.250957219095,-0.376522867868
13606,0,0,0,0,0,0,0,0,0,0,1,-0.413104524757,-0.302628975098,-0.324478167213,-0.238729137609,-0.415169795317,-0.779678894334,-0.287120876787,0.177631684419,0.250957219095,-0.416468897317
13610,0,0,0,0,0,0,0,0,0,0,1,-0.00733886821945,-0.122874816514,-0.363374765931,-0.76077465257,0.707512540462,-0.940856524791,-0.144814859813,0.158070046798,0.158641729825,-0.0108596512135
13611,0,0,0,0,0,0,0,0,0,0,1,-0.0276855990817,0.235194926713,0.389903821123,-0.76077465257,-0.134499211372,0.00042083707875,0.0869525421013,0.0993851339371,0.0930338663816,-0.0296219037404
13614,0,0,0,0,0,0,0,0,0,0,1,0.0482889838763,0.974438489946,1.44499709643,0.926145136264,-0.415169795317,-0.147862582942,-0.258826113178,0.177631684419,0.250957219095,0.0423904261512
13615,0,0,0,0,0,0,0,0,0,0,1,-0.527405817157,-0.517217863737,-0.745039892698,-0.76077465257,-0.415169795317,1.1351113555,-0.525129770673,0.0602618586963,0.0454246203431,-0.525528725842
13617,0,0,0,0,0,0,0,0,0,0,1,-0.355880490889,-0.251622356782,-0.105020132975,0.201765064113,-0.415169795317,-0.786125999553,-0.385736449953,0.177631684419,0.250957219095,-0.359559164138
13618,0,0,0,0,0,0,0,0,0,0,1,-0.585762117897,-0.749272391697,-0.808375443183,-0.288767149648,-0.695840379261,1.1351113555,-0.501412101177,0.177631684419,0.250957219095,-0.588178175617
13621,0,0,0,0,0,0,0,0,0,0,1,-0.57619289023,-0.714022502719,-0.734978174552,-0.191592265631,-0.695840379261,1.1351113555,-0.461050453088,0.177631684419,0.250957219095,-0.578661506546
13623,0,0,0,0,0,0,0,0,0,0,1,-0.181949097517,-0.274678159269,-0.466124240903,-0.76077465257,0.426841956517,-1.03326503292,-0.421521003929,0.138508409178,0.0198781956395,-0.181395962907
13626,0,0,0,0,0,0,0,0,0,0,1,-0.564823043717,-0.67213972584,-0.64776991618,-0.0761322144479,-0.695840379261,1.1351113555,-0.516807781376,0.177631684419,0.250957219095,-0.567354108454
13627,0,0,0,0,0,0,0,0,0,0,1,0.109339660415,0.327958808745,0.263529244314,-0.76077465257,0.146171372573,-0.637842579532,0.307485258465,0.158070046798,0.102904075926,0.106429189708
13629,0,0,0,0,0,0,0,0,0,0,1,3.1141898503,2.10727202143,2.94020402448,1.75435408339,0.988183124406,-1.00425305944,2.75623060903,0.177631684419,0.250957219095,3.0914519562
13630,0,0,0,0,0,0,0,0,0,0,1,0.360191813461,0.11398783106,-0.205886093176,-0.76077465257,1.26885370835,-0.931185866964,0.456864966341,-0.0375463294058,-0.0950807155266,0.360347787603
13631,0,0,0,0,0,0,0,0,0,0,1,1.59693651501,1.01202485472,0.398376462177,-0.76077465257,2.11086546018,-1.13068795622,-0.0545212759431,0.0407002210759,-0.313967127191,1.59521314574
13632,0,0,0,0,0,0,0,0,0,0,1,0.0748186257399,0.326288518196,0.193062036463,-0.76077465257,0.146171372573,-0.995656919147,-0.193498497198,0.158070046798,0.201606171372,0.0698821568264
13634,0,0,0,0,0,0,0,0,0,0,1,0.0329037835464,0.279172807922,0.535699892846,0.374369589683,-0.134499211372,-0.508900475166,-0.123593787106,0.177631684419,0.250957219095,0.0270897284111
13636,0,0,0,0,0,0,0,0,0,0,1,-0.146573620711,-0.192225666289,-0.416842930489,-0.76077465257,0.426841956517,-0.86993836739,-0.205981481143,0.0602618586963,0.163867134878,-0.149446959125
13637,0,0,0,0,0,0,0,0,0,0,1,-0.0857745590326,0.296667411819,0.930854356028,1.43317924761,-0.415169795317,-0.966644945665,-0.146063158207,0.177631684419,0.250957219095,-0.0909367781762
13642,0,0,0,0,0,0,0,0,0,0,1,-0.539250062522,-0.577937269867,-0.451621696507,0.18355974484,-0.695840379261,1.1351113555,-0.53178736211,0.177631684419,0.250957219095,-0.541921585822
13643,0,0,0,0,0,0,0,0,0,0,1,-0.554451793682,-0.633935450111,-0.568221027664,0.0291871545079,-0.695840379261,1.1351113555,-0.524713671208,0.177631684419,0.250957219095,-0.55703982209
13645,0,0,0,0,0,0,0,0,0,0,1,-0.566167610629,-0.677092668334,-0.658082925987,-0.0897862039031,-0.695840379261,1.1351113555,-0.538028854083,0.177631684419,0.250957219095,-0.568691290386
13647,0,0,0,0,0,0,0,0,0,0,1,-0.0469236519644,0.261243735385,1.07985020825,1.92536165113,-0.415169795317,-0.837702841299,-0.0453670877167,0.177631684419,0.250957219095,-0.0522992581421
13649,0,0,0,0,0,0,0,0,0,0,1,-0.541399272789,-0.729518550873,-0.816497189698,-0.364729110477,-0.415169795317,-0.515347580384,-0.545934743915,0.177631684419,0.250957219095,-0.54405899164
13650,0,0,0,0,0,0,0,0,0,0,1,-0.107958602575,0.085187387669,0.193648383674,-0.76077465257,-0.134499211372,-0.831255736081,-0.265483704615,0.0993851339371,-0.0625670840857,-0.105961177115
13652,0,0,0,0,0,0,0,0,0,0,1,-0.0908487920545,0.0971787221282,0.911394329724,1.93158978667,-0.415169795317,-0.49600626473,-0.235524543147,0.177631684419,0.250957219095,-0.0959831411787
13654,0,0,0,0,0,0,0,0,0,0,1,0.776331341021,0.773598120043,1.53610037557,1.67817919485,0.146171372573,-0.945154594937,1.3306738425,0.177631684419,0.250957219095,0.766434040126
13655,0,0,0,0,0,0,0,0,0,0,1,-0.387712391742,-0.390130959159,-0.227097622363,0.260346800548,-0.415169795317,-0.399299686455,-0.352032393301,0.177631684419,0.250957219095,-0.391216229564
13656,0,0,0,0,0,0,0,0,0,0,1,-0.532736907016,-0.711029496534,-0.783276431984,-0.327732920725,-0.415169795317,-0.109179951632,-0.399883831757,0.177631684419,0.250957219095,-0.535444203559
13657,0,0,0,0,0,0,0,0,0,0,1,-0.501780416199,-0.439911410424,-0.164224448537,0.564061564044,-0.695840379261,1.1351113555,-0.406541423195,0.177631684419,0.250957219095,-0.504657740015
13658,0,0,0,0,0,0,0,0,0,0,1,0.121527255225,2.0663354207,0.908167744785,-0.76077465257,-0.134499211372,1.1351113555,-0.244262631908,-0.0179846917854,-2.27697762544,0.171971957114
13659,0,0,0,0,0,0,0,0,0,0,1,-0.225766777094,0.0888272693849,-0.110669169536,-0.76077465257,-0.134499211372,-0.476664949075,-0.231779647963,-0.115792879887,-0.0085712318713,-0.2243343605
13662,0,0,0,0,0,0,0,0,0,0,1,-0.226665776023,-0.0158313985197,-0.6401574541,-0.76077465257,0.707512540462,-0.915068103918,-0.159378341082,0.0798234963167,0.0340448493388,-0.226185041147
13663,0,0,0,0,0,0,0,0,0,0,1,-0.582582859294,-0.737561048139,-0.783990100304,-0.256481985498,-0.695840379261,1.1351113555,-0.565907518227,0.177631684419,0.250957219095,-0.585016378963
13666,0,0,0,0,0,0,0,0,0,0,1,-0.590503485427,-0.78643394269,-1.00481516118,-0.706478086315,-0.415169795317,-1.21808204918,-0.576726104313,0.177631684419,0.250957219095,-0.592893501377
13667,0,0,0,0,0,0,0,0,0,0,1,-0.552297341439,-0.62599915629,-0.551696087973,0.0510654767928,-0.695840379261,1.1351113555,-0.539693251942,0.177631684419,0.250957219095,-0.554897203088
13668,0,0,0,0,0,0,0,0,0,0,1,3.14989295062,2.37975144261,0.160112673744,-0.76077465257,5.19824188358,-1.11449855867,2.96760913716,-0.330970893712,-0.560722365805,3.14517903998
13669,0,0,0,0,0,0,0,0,0,0,1,-0.594382547861,-0.781027221839,-0.874495305282,-0.376307054752,-0.695840379261,1.1351113555,-0.587544690398,0.177631684419,0.250957219095,-0.596751258218
13672,0,0,0,0,0,0,0,0,0,0,1,-0.632242721415,-0.800520381479,-1.08994674526,-0.76077465257,0.426841956517,-1.02466889263,-0.580054900031,-0.937381659945,-1.91340555386,-0.585819209441
13675,0,0,0,0,0,0,0,0,0,0,1,-0.504647777214,-0.622697194628,-0.675552722328,-0.285999089408,-0.415169795317,-0.360617055145,-0.466459746131,0.177631684419,0.250957219095,-0.507509352166
13678,0,0,0,0,0,0,0,0,0,0,1,-0.571278537484,-0.695919642726,-0.697284425256,-0.141687333411,-0.695840379261,1.1351113555,-0.219296664018,0.177631684419,0.250957219095,-0.573774145683
13680,0,0,0,0,0,0,0,0,0,0,1,0.912465464554,3.24081035759,3.80312810409,-0.76077465257,-0.134499211372,-1.21163494396,0.953687727355,-12.9091038836,-17.4005771701,1.29805117893
13681,0,0,0,0,0,0,0,0,0,0,1,-0.479680244277,-0.358501642179,0.00528685496676,0.78848737123,-0.695840379261,1.1351113555,-0.484768122584,0.177631684419,0.250957219095,-0.482678952392
13682,0,0,0,0,0,0,0,0,0,0,1,-0.616647842035,-0.863045246179,-1.04527311876,-0.60240966766,-0.695840379261,1.1351113555,-0.599611574879,0.177631684419,0.250957219095,-0.618894261165
13684,0,0,0,0,0,0,0,0,0,0,1,-0.615408114649,-0.855582040433,-1.09731059612,-0.76077465257,-0.415169795317,1.1351113555,-0.587544690398,0.158070046798,0.216121185408,-0.616879365194
13686,0,0,0,0,0,0,0,0,0,0,1,-0.613371606871,-0.850976672851,-1.02014395256,-0.569139712847,-0.695840379261,1.1351113555,-0.574645606989,0.177631684419,0.250957219095,-0.61563602059
13692,0,0,0,0,0,0,0,0,0,0,1,-0.0337531866053,1.24084500503,0.375295399173,-0.76077465257,-0.134499211372,-1.07624573438,0.220520470314,0.158070046798,0.0773576512225,-0.0353042753031
13693,0,0,0,0,0,0,0,0,0,0,1,-0.640629883435,-0.920491655223,-1.16488794986,-0.76077465257,-0.415169795317,1.1351113555,-0.603772569527,0.0602618586963,-0.12062714023,-0.634403486302
13695,0,0,0,0,0,0,0,0,0,0,1,0.428898396331,-0.0281509981734,-0.424970159731,-0.390280435773,2.11086546018,-1.13040141821,0.516783289277,0.177631684419,0.250957219095,0.420909356818
13699,0,0,0,0,0,0,0,0,0,0,1,-0.551364269664,-0.622562026606,-0.54453930144,0.0605407599235,-0.695840379261,1.1351113555,-0.576310004848,0.177631684419,0.250957219095,-0.553969256172
13700,0,0,0,0,0,0,0,0,0,0,1,0.328420195335,-0.0401616423499,0.0631811033308,-0.452242399617,0.707512540462,-1.02595831367,1.27283601688,0.177631684419,0.250957219095,0.320983028273
13703,0,0,0,0,0,0,0,0,0,0,1,-0.60616388951,-0.824425811528,-0.964859786929,-0.495945812259,-0.695840379261,1.1351113555,-0.599611574879,0.177631684419,0.250957219095,-0.608467891325
13705,0,0,0,0,0,0,0,0,0,0,1,-0.495248913776,-0.613331981725,-0.639507446334,-0.216371727975,-0.415169795317,0.251857940592,-0.505156996361,0.177631684419,0.250957219095,-0.498162111605
13706,0,0,0,0,0,0,0,0,0,0,1,-0.545543055025,-0.601118585516,-0.499889798939,0.119654815635,-0.695840379261,1.1351113555,-0.525129770673,0.177631684419,0.250957219095,-0.548180014319
13707,0,0,0,0,0,0,0,0,0,0,1,-0.42088361753,-0.357217545977,-0.354311513323,-0.167238658707,-0.415169795317,-0.9086209987,-0.457721657369,0.177631684419,0.250957219095,-0.424205263738
13708,0,0,0,0,0,0,0,0,0,0,1,-0.554955023404,-0.635789182974,-0.572080867592,0.0240768894486,-0.695840379261,1.1351113555,-0.476862232752,0.177631684419,0.250957219095,-0.557540287843
13709,0,0,0,0,0,0,0,0,0,0,1,1.77217578146,1.60906200471,1.91770686761,-0.76077465257,0.707512540462,-0.876385472609,1.80461113295,0.0798234963167,-0.0572255589204,1.76372674168
13711,0,0,0,0,0,0,0,0,0,0,1,-0.566178094581,-0.755432191524,-0.911525644591,-0.544919185744,-0.415169795317,-1.21808204918,-0.54551864445,0.177631684419,0.250957219095,-0.568701716756
13712,0,0,0,0,0,0,0,0,0,0,1,-0.572264029022,-0.699549869583,-0.704843278448,-0.151694935819,-0.695840379261,1.1351113555,-0.457305557905,0.177631684419,0.250957219095,-0.574754224448
13715,0,0,0,0,0,0,0,0,0,0,1,-0.35600629832,-0.490638037838,-0.893658807425,-0.76077465257,1.26885370835,-1.07302218177,-0.369508570824,0.0211385834554,-0.0439878661194,-0.353063535728
13716,0,0,0,0,0,0,0,0,0,0,1,-0.595999697538,-0.786984269634,-0.886899061717,-0.392729104447,-0.695840379261,1.1351113555,-0.54635084338,0.177631684419,0.250957219095,-0.598359525766
13717,0,0,0,0,0,0,0,0,0,0,1,0.204227293728,0.110724488832,0.123405998096,-0.76077465257,0.426841956517,-0.857044156954,1.51833470114,0.158070046798,0.102904075926,0.200795656536
13718,0,0,0,0,0,0,0,0,0,0,1,-0.551896330255,-0.734635625964,-0.856754113947,-0.457219584857,-0.415169795317,-0.902173893482,-0.53178736211,0.177631684419,0.250957219095,-0.554498394442
13719,0,0,0,0,0,0,0,0,0,0,1,-0.421376363299,-0.367191014976,-0.356201226621,-0.144748169254,-0.415169795317,-1.03756310307,-0.424433700183,0.177631684419,0.250957219095,-0.42469530312
13720,0,0,0,0,0,0,0,0,0,0,1,-0.422589880804,-0.663479317619,-0.762871549032,-0.440185367993,0.146171372573,-0.925813279282,-0.395306737644,0.177631684419,0.250957219095,-0.425902155429
13722,0,0,0,0,0,0,0,0,0,0,1,-0.0112886973331,0.4924679455,0.0289535036918,-0.76077465257,0.146171372573,-0.731325605197,-0.0208172192913,0.158070046798,0.178382148914,-0.0152309067689
13723,0,0,0,0,0,0,0,0,0,0,1,-0.579862273614,-0.727539304847,-0.763122840694,-0.228854615021,-0.695840379261,1.1351113555,-0.585880292539,0.177631684419,0.250957219095,-0.58231073599
13725,0,0,0,0,0,0,0,0,0,0,1,0.800017210763,2.04210172545,0.0641360116463,-0.76077465257,1.5495242923,-1.07087314669,0.289176882012,0.0211385834554,-0.185654403112,0.799790603836
13728,0,0,0,0,0,0,0,0,0,0,1,-0.0327519691392,-0.380929878853,-0.245252942358,0.258084443621,0.426841956517,-0.895726788263,-0.22637035492,0.177631684419,0.250957219095,-0.038205412711
13730,0,0,0,0,0,0,0,0,0,0,1,-0.434987154664,-0.490029781742,-0.408399530647,0.0556700385389,-0.415169795317,-1.05690441872,-0.400716030687,0.177631684419,0.250957219095,-0.438231337765
13731,0,0,0,0,0,0,0,0,0,0,1,-0.472207807115,-0.623006150105,-0.551143246316,0.044278406011,-0.415169795317,-1.04401020828,-0.488096918303,0.177631684419,0.250957219095,-0.475247557289
13735,0,0,0,0,0,0,0,0,0,0,1,0.395315675406,1.51284168328,0.842751499339,-0.76077465257,0.146171372573,-0.844149946517,0.295834473449,-0.350532531332,-0.609957293416,0.406836364126
13736,0,0,0,0,0,0,0,0,0,0,1,-0.540605113385,-0.575301493452,-0.805510718236,-0.76077465257,-0.415169795317,1.1351113555,-0.508901891544,0.0993851339371,0.159222330386,-0.541209986081
13737,0,0,0,0,0,0,0,0,0,0,1,-0.543233964481,-0.592612655034,-0.482178762603,0.143103479787,-0.695840379261,1.1351113555,-0.551760136423,0.177631684419,0.250957219095,-0.545883606362
13740,0,0,0,0,0,0,0,0,0,0,1,-0.540311562715,-0.581847487625,-0.459763546355,0.17278027948,-0.695840379261,1.1351113555,-0.426930296972,0.177631684419,0.250957219095,-0.542977255769
13741,0,0,0,0,0,0,0,0,0,0,1,-0.354441568405,-0.378583748198,-0.453223262032,-0.76077465257,-0.134499211372,-1.00532757697,-0.417776108745,0.158070046798,0.226571995514,-0.357580760461
13742,0,0,0,0,0,0,0,0,0,0,1,1.37235976798,0.605989773657,0.121200997526,-0.76077465257,2.39153604413,-1.10776491544,0.63578773622,0.0211385834554,-0.0811463020519,1.36664365951
13743,0,0,0,0,0,0,0,0,0,0,1,-0.0714587218602,-0.327992288805,-0.447520616583,-0.76077465257,0.707512540462,-0.977927379797,0.384879758924,0.158070046798,0.234119802813,-0.0763216142532
13745,0,0,0,0,0,0,0,0,0,0,1,-0.555830433439,-0.630807275904,-0.863297748824,-0.76077465257,-0.415169795317,1.1351113555,-0.397387234968,-0.0179846917854,0.152255123649,-0.556195286133
13747,0,0,0,0,0,0,0,0,0,0,1,-0.611379655891,-0.843638980267,-1.00486541952,-0.548911580321,-0.695840379261,1.1351113555,-0.600443773808,0.177631684419,0.250957219095,-0.613655010321
13748,0,0,0,0,0,0,0,0,0,0,1,-0.113811269072,-0.0479820778668,0.16059180318,0.325156672523,-0.134499211372,-0.763561131289,-0.284208180533,0.177631684419,0.250957219095,-0.11881949772
13750,0,0,0,0,0,0,0,0,0,0,1,0.110099746973,-0.0100191736047,0.258578798573,0.802966455564,0.146171372573,-0.801169245062,-0.241766035119,0.177631684419,0.250957219095,0.103861696135
13751,0,0,0,0,0,0,0,0,0,0,1,-0.55459594803,-0.634466467338,-0.569326710977,0.0277232764961,-0.695840379261,1.1351113555,-0.540525450872,0.177631684419,0.250957219095,-0.557183184676
13752,0,0,0,0,0,0,0,0,0,0,1,-0.321320141392,-0.631821036064,-0.767418252836,-0.519634020086,0.707512540462,-1.06335152394,-0.23926943833,0.177631684419,0.250957219095,-0.325188635961
13753,0,0,0,0,0,0,0,0,0,0,1,-0.437959355205,-0.204815601985,0.325291708995,1.2121602838,-0.695840379261,1.1351113555,-0.390729643531,0.177631684419,0.250957219095,-0.441187213615
13754,0,0,0,0,0,0,0,0,0,0,1,-0.558173596829,-0.769875860083,-0.880827855164,-0.423816550225,-0.415169795317,-0.15430968816,-0.514727284052,0.177631684419,0.250957219095,-0.560741183383
13756,0,0,0,0,0,0,0,0,0,0,1,1.4225700376,0.965681533139,1.08663939098,0.39861673275,0.988183124406,-0.965570428128,1.49544923057,0.177631684419,0.250957219095,1.40912329683
13758,0,0,0,0,0,0,0,0,0,0,1,1.12984235719,1.72627198888,1.53819815836,1.21852149916,0.426841956517,-0.944080077401,1.11596651864,0.177631684419,0.250957219095,1.11800341135
13760,0,0,0,0,0,0,0,0,0,0,1,-0.514408337015,-0.486428519461,-0.261082306729,0.435825850213,-0.695840379261,1.1351113555,-0.495170609205,0.177631684419,0.250957219095,-0.517216302487
13761,0,0,0,0,0,0,0,0,0,0,1,-0.264190463097,0.435291872499,1.65812258079,2.97677207111,-0.695840379261,1.1351113555,-0.347871398653,0.177631684419,0.250957219095,-0.268372740111
13762,0,0,0,0,0,0,0,0,0,0,1,-0.632242721415,-0.624357830318,-0.856583235616,-0.76077465257,-0.415169795317,1.1351113555,-0.490593515092,-5.14313374833,-3.31067886503,-0.55445408237
13763,0,0,0,0,0,0,0,0,0,0,1,-0.63892624115,-0.920491655223,-1.16488794986,-0.76077465257,-0.415169795317,1.1351113555,-0.603772569527,0.118946771557,-0.0451490672423,-0.634403486302
13764,0,0,0,0,0,0,0,0,0,0,1,0.0800396340972,0.613655731435,1.56676298416,2.2431562595,-0.415169795317,0.0262092579519,0.0740534586914,0.177631684419,0.250957219095,0.0739666872112
13769,0,0,0,0,0,0,0,0,0,0,1,0.701420879245,0.00651959928465,-0.230750032447,-0.76077465257,2.11086546018,-0.904752735569,0.265459212516,-0.0179846917854,-0.0155384386086,0.697917150724
13771,0,0,0,0,0,0,0,0,0,0,1,0.619580524849,1.70804361572,2.03750597927,-0.76077465257,-0.134499211372,-0.915068103918,0.514702791953,0.158070046798,0.219024188215,0.611260984392
13772,0,0,0,0,0,0,0,0,0,0,1,-0.46544041576,-0.306046795064,0.114508262929,0.933091902828,-0.695840379261,1.1351113555,-0.508069692615,0.177631684419,0.250957219095,-0.468517335557
13778,0,0,0,0,0,0,0,0,0,0,1,-0.585405663511,-0.747959330919,-0.8056413899,-0.285147378564,-0.695840379261,1.1351113555,-0.574645606989,0.177631684419,0.250957219095,-0.587823679042
13780,0,0,0,0,0,0,0,0,0,0,1,-0.601765871426,-0.808224958692,-0.931126394225,-0.451284224918,-0.695840379261,1.1351113555,-0.53178736211,0.177631684419,0.250957219095,-0.604094029178
13781,0,0,0,0,0,0,0,0,0,0,1,-0.598736009147,-0.797063942078,-0.907886941326,-0.420516170707,-0.695840379261,1.1351113555,-0.591289585582,0.177631684419,0.250957219095,-0.601080808294
13782,0,0,0,0,0,0,0,0,0,0,1,-0.238782604153,-0.352013577158,-0.158923869747,0.281187100243,-0.134499211372,-0.566924422131,-0.294610667154,0.177631684419,0.250957219095,-0.243104432804
13784,0,0,0,0,0,0,0,0,0,0,1,0.86018723529,0.861409059581,0.266004467185,-0.599801303203,1.26885370835,-1.01822178741,1.49711362843,0.177631684419,0.250957219095,0.84982935929
13786,0,0,0,0,0,0,0,0,0,0,1,-0.571855154873,-0.698043711632,-0.701707158507,-0.147542845458,-0.695840379261,1.1351113555,-0.547183042309,0.177631684419,0.250957219095,-0.574347596024
13787,0,0,0,0,0,0,0,0,0,0,1,-0.526878998543,-0.532366336979,-0.356733964944,0.309187094213,-0.695840379261,1.1351113555,-0.52055267656,0.177631684419,0.250957219095,-0.529618469411
13792,0,0,0,0,0,0,0,0,0,0,1,-0.567949882558,-0.683657972225,-0.671753192399,-0.107885059321,-0.695840379261,1.1351113555,-0.564659219832,0.177631684419,0.250957219095,-0.570463773259
13799,0,0,0,0,0,0,0,0,0,0,1,-0.451693333012,-0.585313581885,-0.472468852784,0.148692832196,-0.415169795317,-0.0769444255407,-0.436500584663,0.177631684419,0.250957219095,-0.454845758105
13800,0,0,0,0,0,0,0,0,0,0,1,-0.485907712076,-0.381441586362,-0.0424786641419,0.725247841121,-0.695840379261,1.1351113555,-0.466043646666,0.177631684419,0.250957219095,-0.488872216077
13802,0,0,0,0,0,0,0,0,0,0,1,0.391586009296,1.16623225728,0.376173244712,-0.76077465257,0.707512540462,-0.663631000405,0.466435254032,-5.51480486312,-7.79790836422,0.56447786292
13803,0,0,0,0,0,0,0,0,0,0,1,-0.559623003265,-0.652984486253,-0.607884903591,-0.0233261421688,-0.695840379261,1.1351113555,-0.553424534282,0.177631684419,0.250957219095,-0.562182629014
13804,0,0,0,0,0,0,0,0,0,0,1,0.423019519953,0.978116991097,1.53311335534,1.84476851259,-0.134499211372,-0.740996263025,0.451455673298,0.177631684419,0.250957219095,0.41506276993
13805,0,0,0,0,0,0,0,0,0,0,1,-0.171955269773,0.775056003701,2.36557897092,3.91341445497,-0.695840379261,1.1351113555,0.228426360146,0.177631684419,0.250957219095,-0.176644144852
13807,0,0,0,0,0,0,0,0,0,0,1,-0.602730395058,-0.81177794668,-0.938524420754,-0.461078899615,-0.695840379261,1.1351113555,-0.588792988793,0.177631684419,0.250957219095,-0.605053255203
13811,0,0,0,0,1,0,0,0,0,0,0,-0.496016863298,-0.633742352938,-0.642452584612,-0.167904057804,-0.415169795317,-0.863491262172,-0.577558303242,0.177631684419,0.250957219095,-0.498925843195
13812,0,0,0,0,1,0,0,0,0,0,0,-0.435765588139,-0.196734485284,0.342118198681,1.23443784554,-0.695840379261,1.1351113555,-0.372005167613,0.177631684419,0.250957219095,-0.439005495726
13813,0,0,0,0,1,0,0,0,0,0,0,-0.415376921467,-0.108643554845,-0.319673470636,-0.76077465257,-0.415169795317,1.1351113555,-0.441077678776,0.138508409178,0.0947756680659,-0.415222946121
13814,0,0,0,0,1,0,0,0,0,0,0,-0.127369640674,0.939294804414,2.70755676787,4.36617861603,-0.695840379261,1.1351113555,-0.137325069446,0.177631684419,0.250957219095,-0.132303400516
13815,0,0,0,0,1,0,0,0,0,0,0,1.37655334899,4.12214447576,3.97936732303,-0.76077465257,-0.134499211372,-0.276804687308,1.66646611062,0.118946771557,0.106387679295,1.36660456063
13817,0,0,0,0,1,0,0,0,0,0,0,-0.514691403733,-0.487471244197,-0.263253466689,0.432951326117,-0.695840379261,1.1351113555,-0.499747703318,0.177631684419,0.250957219095,-0.517497814473
13819,0,0,0,0,0,0,0,0,0,0,1,-0.333358339878,-0.510111887761,-0.400726758568,0.0563354376352,-0.134499211372,-1.16328165482,-0.142318263024,0.177631684419,0.250957219095,-0.33716071513
13821,0,0,0,0,0,0,0,0,0,0,1,-0.531166935125,-0.659665648448,-0.777255483763,-0.453386886062,-0.415169795317,-0.470217843856,-0.540109351407,0.177631684419,0.250957219095,-0.533882854676
13824,0,0,0,0,0,0,0,0,0,0,1,0.512730701706,0.946275267227,1.03063724917,0.876426515791,0.146171372573,-0.84629898159,0.155192854334,0.177631684419,0.250957219095,0.50428121665
13826,0,0,0,0,0,0,0,0,0,0,1,-0.58518287952,-0.737532083563,-0.974408870084,-0.76077465257,-0.415169795317,1.1351113555,-0.56965241341,0.158070046798,0.135417707367,-0.585008559186
13827,0,0,0,0,0,0,0,0,0,0,1,-0.39873888881,-0.375272131677,-0.269384983241,0.107411472264,-0.415169795317,-1.16005810221,-0.491841813486,0.177631684419,0.250957219095,-0.402182164044
13829,0,0,0,0,0,0,0,0,0,0,1,-0.658976800353,-0.920491655223,-1.16488794986,-0.76077465257,-0.695840379261,1.1351113555,-0.603772569527,-0.0571079670262,-0.933467926253,-0.634403486302
13831,0,0,0,0,0,0,0,0,0,0,1,0.530846971669,0.296020536288,1.06537580852,1.99584072341,0.146171372573,-0.725953017515,0.122320996612,0.177631684419,0.250957219095,0.522297983733
13833,0,0,0,0,0,0,0,0,0,0,1,-0.531387098128,-0.548972693879,-0.391311697632,0.263407636391,-0.695840379261,1.1351113555,-0.554672832676,0.177631684419,0.250957219095,-0.534101808443
13835,0,0,0,0,0,0,0,0,0,0,1,-0.304092386406,-0.209749234762,0.0935907449856,0.612236458613,-0.415169795317,-0.837702841299,-0.319160535579,0.177631684419,0.250957219095,-0.308055503722
13837,0,0,0,0,0,0,0,0,0,0,1,-0.561151039346,-0.768389011849,-0.892246548284,-0.458151143591,-0.415169795317,-0.541136001258,-0.527626367462,0.177631684419,0.250957219095,-0.563702272418
